agents,map_file,solver,solved,soc,soc_lb,makespan,makespan_lb,sum_of_loss,sum_of_loss_lb,comp_time,seed,Opti_Deadline,Bool_Opti,Scenario_File,N
980,den520d.map,planner,1,235419,174392,425,425,190356,174392,1225,0,1,True,den520d-random-2.scen,980
980,den520d.map,planner,1,236640,174392,427,425,190415,174392,1365,0,4,True,den520d-random-2.scen,980
980,den520d.map,planner,1,235846,174392,425,425,189603,174392,1808,0,16,True,den520d-random-2.scen,980
980,den520d.map,planner,1,235442,174392,425,425,189462,174392,3277,0,64,True,den520d-random-2.scen,980
980,den520d.map,planner,1,234848,174392,432,425,189322,174392,10062,0,256,True,den520d-random-2.scen,980
20,den520d.map,planner,1,3617,3471,324,324,3476,3471,7,0,0,False,den520d-random-10.scen,20
20,den520d.map,planner,1,3617,3471,324,324,3476,3471,7,0,0,True,den520d-random-10.scen,20
20,den520d.map,planner,1,3617,3471,324,324,3476,3471,8,0,1,True,den520d-random-10.scen,20
20,den520d.map,planner,1,3617,3471,324,324,3476,3471,7,0,4,True,den520d-random-10.scen,20
20,den520d.map,planner,1,3617,3471,324,324,3476,3471,7,0,16,True,den520d-random-10.scen,20
20,den520d.map,planner,1,3617,3471,324,324,3476,3471,7,0,64,True,den520d-random-10.scen,20
20,den520d.map,planner,1,3617,3471,324,324,3476,3471,7,0,256,True,den520d-random-10.scen,20
140,den520d.map,planner,1,26210,23975,339,339,24351,23975,58,0,0,False,den520d-random-10.scen,140
140,den520d.map,planner,1,26210,23975,339,339,24351,23975,57,0,0,True,den520d-random-10.scen,140
140,den520d.map,planner,1,26108,23975,339,339,24330,23975,56,0,1,True,den520d-random-10.scen,140
140,den520d.map,planner,1,26108,23975,339,339,24330,23975,58,0,4,True,den520d-random-10.scen,140
140,den520d.map,planner,1,26108,23975,339,339,24330,23975,57,0,16,True,den520d-random-10.scen,140
140,den520d.map,planner,1,26108,23975,339,339,24330,23975,56,0,64,True,den520d-random-10.scen,140
140,den520d.map,planner,1,26108,23975,339,339,24330,23975,59,0,256,True,den520d-random-10.scen,140
260,den520d.map,planner,1,49146,43318,408,408,44253,43318,126,0,0,False,den520d-random-10.scen,260
260,den520d.map,planner,1,49146,43318,408,408,44253,43318,122,0,0,True,den520d-random-10.scen,260
260,den520d.map,planner,1,49602,43318,408,408,44225,43318,126,0,1,True,den520d-random-10.scen,260
260,den520d.map,planner,1,49602,43318,408,408,44225,43318,125,0,4,True,den520d-random-10.scen,260
260,den520d.map,planner,1,49602,43318,408,408,44225,43318,130,0,16,True,den520d-random-10.scen,260
260,den520d.map,planner,1,49602,43318,408,408,44225,43318,126,0,64,True,den520d-random-10.scen,260
260,den520d.map,planner,1,49602,43318,408,408,44225,43318,128,0,256,True,den520d-random-10.scen,260
380,den520d.map,planner,1,75859,65620,408,408,67702,65620,206,0,0,False,den520d-random-10.scen,380
380,den520d.map,planner,1,75859,65620,408,408,67702,65620,215,0,0,True,den520d-random-10.scen,380
380,den520d.map,planner,1,75271,65620,408,408,67567,65620,209,0,1,True,den520d-random-10.scen,380
380,den520d.map,planner,1,76032,65620,411,408,67543,65620,217,0,4,True,den520d-random-10.scen,380
380,den520d.map,planner,1,76032,65620,411,408,67543,65620,208,0,16,True,den520d-random-10.scen,380
380,den520d.map,planner,1,76032,65620,411,408,67543,65620,209,0,64,True,den520d-random-10.scen,380
380,den520d.map,planner,1,76032,65620,411,408,67543,65620,210,0,256,True,den520d-random-10.scen,380
500,den520d.map,planner,1,104550,87669,408,408,91594,87669,308,0,0,False,den520d-random-10.scen,500
500,den520d.map,planner,1,104550,87669,408,408,91594,87669,306,0,0,True,den520d-random-10.scen,500
500,den520d.map,planner,1,103870,87669,408,408,91272,87669,321,0,1,True,den520d-random-10.scen,500
500,den520d.map,planner,1,103384,87669,408,408,91068,87669,341,0,4,True,den520d-random-10.scen,500
500,den520d.map,planner,1,104282,87669,408,408,90999,87669,385,0,16,True,den520d-random-10.scen,500
500,den520d.map,planner,1,104858,87669,411,408,91000,87669,400,0,64,True,den520d-random-10.scen,500
500,den520d.map,planner,1,103711,87669,408,408,90965,87669,610,0,256,True,den520d-random-10.scen,500
620,den520d.map,planner,1,133991,108096,408,408,114480,108096,460,0,0,False,den520d-random-10.scen,620
620,den520d.map,planner,1,133991,108096,408,408,114480,108096,423,0,0,True,den520d-random-10.scen,620
620,den520d.map,planner,1,132441,108096,408,408,114008,108096,432,0,1,True,den520d-random-10.scen,620
620,den520d.map,planner,1,132626,108096,408,408,114012,108096,497,0,4,True,den520d-random-10.scen,620
620,den520d.map,planner,1,132271,108096,408,408,113773,108096,629,0,16,True,den520d-random-10.scen,620
620,den520d.map,planner,1,131311,108096,408,408,113937,108096,1354,0,64,True,den520d-random-10.scen,620
620,den520d.map,planner,1,133296,108096,408,408,113869,108096,3016,0,256,True,den520d-random-10.scen,620
740,den520d.map,planner,1,160801,127061,408,408,136069,127061,590,0,0,False,den520d-random-10.scen,740
740,den520d.map,planner,1,160801,127061,408,408,136069,127061,583,0,0,True,den520d-random-10.scen,740
740,den520d.map,planner,1,160023,127061,408,408,135285,127061,661,0,1,True,den520d-random-10.scen,740
740,den520d.map,planner,1,160729,127061,412,408,134814,127061,665,0,4,True,den520d-random-10.scen,740
740,den520d.map,planner,1,160243,127061,413,408,134852,127061,936,0,16,True,den520d-random-10.scen,740
740,den520d.map,planner,1,160526,127061,411,408,134850,127061,1546,0,64,True,den520d-random-10.scen,740
740,den520d.map,planner,1,160107,127061,409,408,134805,127061,5007,0,256,True,den520d-random-10.scen,740
860,den520d.map,planner,1,191989,146083,408,408,157396,146083,816,0,0,False,den520d-random-10.scen,860
860,den520d.map,planner,1,191989,146083,408,408,157396,146083,806,0,0,True,den520d-random-10.scen,860
860,den520d.map,planner,1,188348,146083,408,408,156983,146083,849,0,1,True,den520d-random-10.scen,860
860,den520d.map,planner,1,189338,146083,408,408,156865,146083,936,0,4,True,den520d-random-10.scen,860
860,den520d.map,planner,1,191327,146083,408,408,157156,146083,1246,0,16,True,den520d-random-10.scen,860
860,den520d.map,planner,1,189394,146083,408,408,156829,146083,2485,0,64,True,den520d-random-10.scen,860
860,den520d.map,planner,1,189860,146083,408,408,156529,146083,7214,0,256,True,den520d-random-10.scen,860
980,den520d.map,planner,1,221539,165760,408,408,181091,165760,1151,0,0,False,den520d-random-10.scen,980
980,den520d.map,planner,1,221539,165760,408,408,181091,165760,1159,0,0,True,den520d-random-10.scen,980
980,den520d.map,planner,1,223528,165760,408,408,181512,165760,1200,0,1,True,den520d-random-10.scen,980
980,den520d.map,planner,1,223630,165760,408,408,181170,165760,1293,0,4,True,den520d-random-10.scen,980
980,den520d.map,planner,1,222246,165760,408,408,180652,165760,1720,0,16,True,den520d-random-10.scen,980
980,den520d.map,planner,1,223918,165760,412,408,180828,165760,3108,0,64,True,den520d-random-10.scen,980
980,den520d.map,planner,1,222211,165760,411,408,180891,165760,9981,0,256,True,den520d-random-10.scen,980
20,den520d.map,planner,1,3183,3032,271,271,3045,3032,7,0,0,False,den520d-random-13.scen,20
20,den520d.map,planner,1,3183,3032,271,271,3045,3032,6,0,0,True,den520d-random-13.scen,20
20,den520d.map,planner,1,3183,3032,271,271,3045,3032,6,0,1,True,den520d-random-13.scen,20
20,den520d.map,planner,1,3183,3032,271,271,3045,3032,6,0,4,True,den520d-random-13.scen,20
