agents,map_file,solver,solved,soc,soc_lb,makespan,makespan_lb,sum_of_loss,sum_of_loss_lb,comp_time,seed,Opti_Deadline,Bool_Opti,Scenario_File,N
100,warehouse-10-20-10-2-1.map,planner,1,12949,8671,363,185,11516,8671,304,0,1,True,warehouse-10-20-10-2-1-random-17.scen,100
100,warehouse-10-20-10-2-1.map,planner,1,11938,8671,289,185,10814,8671,583,0,10,False,warehouse-10-20-10-2-1-random-17.scen,100
100,warehouse-10-20-10-2-1.map,planner,1,12949,8671,363,185,11516,8671,308,0,10,True,warehouse-10-20-10-2-1-random-17.scen,100
100,warehouse-10-20-10-2-1.map,planner,1,11938,8671,289,185,10814,8671,607,0,100,False,warehouse-10-20-10-2-1-random-17.scen,100
100,warehouse-10-20-10-2-1.map,planner,1,12949,8671,363,185,11516,8671,311,0,100,True,warehouse-10-20-10-2-1-random-17.scen,100
100,warehouse-10-20-10-2-1.map,planner,1,11938,8671,289,185,10814,8671,588,0,1000,False,warehouse-10-20-10-2-1-random-17.scen,100
100,warehouse-10-20-10-2-1.map,planner,1,12949,8671,363,185,11516,8671,302,0,1000,True,warehouse-10-20-10-2-1-random-17.scen,100
140,warehouse-10-20-10-2-1.map,planner,1,16640,11456,282,185,15208,11456,1104,0,0,False,warehouse-10-20-10-2-1-random-17.scen,140
140,warehouse-10-20-10-2-1.map,planner,1,16640,11456,282,185,15208,11456,1127,0,0,True,warehouse-10-20-10-2-1-random-17.scen,140
140,warehouse-10-20-10-2-1.map,planner,1,16640,11456,282,185,15208,11456,1109,0,1,False,warehouse-10-20-10-2-1-random-17.scen,140
140,warehouse-10-20-10-2-1.map,planner,1,47937,11456,1309,185,36085,11456,2124,0,1,True,warehouse-10-20-10-2-1-random-17.scen,140
140,warehouse-10-20-10-2-1.map,planner,1,16640,11456,282,185,15208,11456,1131,0,10,False,warehouse-10-20-10-2-1-random-17.scen,140
140,warehouse-10-20-10-2-1.map,planner,1,47937,11456,1309,185,36085,11456,2067,0,10,True,warehouse-10-20-10-2-1-random-17.scen,140
140,warehouse-10-20-10-2-1.map,planner,1,16640,11456,282,185,15208,11456,1110,0,100,False,warehouse-10-20-10-2-1-random-17.scen,140
140,warehouse-10-20-10-2-1.map,planner,1,47937,11456,1309,185,36085,11456,2108,0,100,True,warehouse-10-20-10-2-1-random-17.scen,140
140,warehouse-10-20-10-2-1.map,planner,1,16640,11456,282,185,15208,11456,1098,0,1000,False,warehouse-10-20-10-2-1-random-17.scen,140
140,warehouse-10-20-10-2-1.map,planner,1,47937,11456,1309,185,36085,11456,2166,0,1000,True,warehouse-10-20-10-2-1-random-17.scen,140
180,warehouse-10-20-10-2-1.map,planner,1,29841,14387,712,185,25013,14387,16828,0,0,False,warehouse-10-20-10-2-1-random-17.scen,180
180,warehouse-10-20-10-2-1.map,planner,1,29841,14387,712,185,25013,14387,17007,0,0,True,warehouse-10-20-10-2-1-random-17.scen,180
180,warehouse-10-20-10-2-1.map,planner,1,29841,14387,712,185,25013,14387,16942,0,1,False,warehouse-10-20-10-2-1-random-17.scen,180
180,warehouse-10-20-10-2-1.map,planner,1,115500,14387,2706,185,77798,14387,54652,0,1,True,warehouse-10-20-10-2-1-random-17.scen,180
180,warehouse-10-20-10-2-1.map,planner,1,29841,14387,712,185,25013,14387,16815,0,10,False,warehouse-10-20-10-2-1-random-17.scen,180
20,warehouse-10-20-10-2-1.map,planner,1,1445,1369,167,167,1396,1369,1,0,0,False,warehouse-10-20-10-2-1-random-9.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1445,1369,167,167,1396,1369,1,0,0,True,warehouse-10-20-10-2-1-random-9.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1445,1369,167,167,1396,1369,1,0,1,False,warehouse-10-20-10-2-1-random-9.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1445,1369,167,167,1396,1369,1,0,1,True,warehouse-10-20-10-2-1-random-9.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1445,1369,167,167,1396,1369,1,0,10,False,warehouse-10-20-10-2-1-random-9.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1445,1369,167,167,1396,1369,1,0,10,True,warehouse-10-20-10-2-1-random-9.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1445,1369,167,167,1396,1369,1,0,100,False,warehouse-10-20-10-2-1-random-9.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1445,1369,167,167,1396,1369,1,0,100,True,warehouse-10-20-10-2-1-random-9.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1445,1369,167,167,1396,1369,1,0,1000,False,warehouse-10-20-10-2-1-random-9.scen,20
20,warehouse-10-20-10-2-1.map,planner,1,1445,1369,167,167,1396,1369,1,0,1000,True,warehouse-10-20-10-2-1-random-9.scen,20
